gender,age_band,region,n_cell,cell_weight,category_id,category_name,incidence_rate,archetype,raw_multiplier,soft_multiplier,calibrated_probability,max_probability_flag
Male,55-64,Rural/Other,1515,0.007575,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,55-64,South,2890,0.01445,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,55-64,West,2459,0.012295,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,65+,Central,2877,0.014385,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,65+,East,3522,0.01761,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,65+,North,4364,0.02182,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,65+,Rural/Other,1980,0.0099,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,65+,South,3775,0.018875,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Male,65+,West,3150,0.01575,69,Healthy Beverages,0.8851744186,broad,1.0,1.0,0.8851744186,0
Female,18-24,Central,1829,0.009145,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,18-24,East,2130,0.01065,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,18-24,North,2756,0.01378,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,18-24,Rural/Other,1268,0.00634,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,18-24,South,2313,0.011565,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,18-24,West,2004,0.01002,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,25-34,Central,2851,0.014255,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,25-34,East,3240,0.0162,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,25-34,North,4121,0.020605,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,25-34,Rural/Other,1831,0.009155,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,25-34,South,3432,0.01716,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,25-34,West,3023,0.015115,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,35-44,Central,2664,0.01332,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,35-44,East,3093,0.015465,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,35-44,North,3813,0.019065,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,35-44,Rural/Other,1712,0.00856,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,35-44,South,3230,0.01615,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,35-44,West,2743,0.013715,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,45-54,Central,2627,0.013135,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,45-54,East,3135,0.015675,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,45-54,North,3824,0.01912,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,45-54,Rural/Other,1729,0.008645,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,45-54,South,3233,0.016165,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,45-54,West,2829,0.014145,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,55-64,Central,2438,0.01219,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,55-64,East,2947,0.014735,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,55-64,North,3458,0.01729,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,55-64,Rural/Other,1601,0.008005,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,55-64,South,3089,0.015445,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,55-64,West,2589,0.012945,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,65+,Central,3070,0.01535,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,65+,East,3702,0.01851,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,65+,North,4479,0.022395,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,65+,Rural/Other,2066,0.01033,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,65+,South,3882,0.01941,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,65+,West,3298,0.01649,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,18-24,Central,1697,0.008485,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,18-24,East,2058,0.01029,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,18-24,North,2625,0.013125,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,18-24,Rural/Other,1140,0.0057,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,18-24,South,2219,0.011095,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,18-24,West,1942,0.00971,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,25-34,Central,2644,0.01322,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,25-34,East,3200,0.016,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,25-34,North,3834,0.01917,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,25-34,Rural/Other,1759,0.008795,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,25-34,South,3346,0.01673,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,25-34,West,2832,0.01416,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,35-44,Central,2519,0.012595,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,35-44,East,2950,0.01475,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,35-44,North,3741,0.018705,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,35-44,Rural/Other,1697,0.008485,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,35-44,South,3216,0.01608,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,35-44,West,2717,0.013585,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,45-54,Central,2476,0.01238,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,45-54,East,3053,0.015265,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,45-54,North,3734,0.01867,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,45-54,Rural/Other,1625,0.008125,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,45-54,South,3150,0.01575,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,45-54,West,2625,0.013125,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,55-64,Central,2314,0.01157,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,55-64,East,2899,0.014495,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,55-64,North,3407,0.017035,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,55-64,Rural/Other,1515,0.007575,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,55-64,South,2890,0.01445,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,55-64,West,2459,0.012295,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,65+,Central,2877,0.014385,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,65+,East,3522,0.01761,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,65+,North,4364,0.02182,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,65+,Rural/Other,1980,0.0099,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,65+,South,3775,0.018875,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Male,65+,West,3150,0.01575,70,"Chips, Crisps, Crackers",0.8487874465,broad,1.0,1.0,0.8487874465,0
Female,18-24,Central,1829,0.009145,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,18-24,East,2130,0.01065,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,18-24,North,2756,0.01378,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,18-24,Rural/Other,1268,0.00634,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,18-24,South,2313,0.011565,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,18-24,West,2004,0.01002,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,25-34,Central,2851,0.014255,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,25-34,East,3240,0.0162,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,25-34,North,4121,0.020605,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,25-34,Rural/Other,1831,0.009155,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,25-34,South,3432,0.01716,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,25-34,West,3023,0.015115,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,35-44,Central,2664,0.01332,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,35-44,East,3093,0.015465,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,35-44,North,3813,0.019065,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,35-44,Rural/Other,1712,0.00856,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,35-44,South,3230,0.01615,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,35-44,West,2743,0.013715,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,45-54,Central,2627,0.013135,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,45-54,East,3135,0.015675,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,45-54,North,3824,0.01912,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,45-54,Rural/Other,1729,0.008645,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,45-54,South,3233,0.016165,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,45-54,West,2829,0.014145,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,55-64,Central,2438,0.01219,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,55-64,East,2947,0.014735,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,55-64,North,3458,0.01729,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,55-64,Rural/Other,1601,0.008005,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,55-64,South,3089,0.015445,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,55-64,West,2589,0.012945,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,65+,Central,3070,0.01535,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,65+,East,3702,0.01851,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,65+,North,4479,0.022395,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,65+,Rural/Other,2066,0.01033,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,65+,South,3882,0.01941,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,65+,West,3298,0.01649,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,18-24,Central,1697,0.008485,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,18-24,East,2058,0.01029,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,18-24,North,2625,0.013125,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,18-24,Rural/Other,1140,0.0057,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,18-24,South,2219,0.011095,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,18-24,West,1942,0.00971,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,25-34,Central,2644,0.01322,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,25-34,East,3200,0.016,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,25-34,North,3834,0.01917,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,25-34,Rural/Other,1759,0.008795,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,25-34,South,3346,0.01673,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,25-34,West,2832,0.01416,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,35-44,Central,2519,0.012595,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,35-44,East,2950,0.01475,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,35-44,North,3741,0.018705,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,35-44,Rural/Other,1697,0.008485,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,35-44,South,3216,0.01608,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,35-44,West,2717,0.013585,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,45-54,Central,2476,0.01238,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,45-54,East,3053,0.015265,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,45-54,North,3734,0.01867,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,45-54,Rural/Other,1625,0.008125,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,45-54,South,3150,0.01575,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,45-54,West,2625,0.013125,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,55-64,Central,2314,0.01157,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,55-64,East,2899,0.014495,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,55-64,North,3407,0.017035,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,55-64,Rural/Other,1515,0.007575,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,55-64,South,2890,0.01445,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,55-64,West,2459,0.012295,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,65+,Central,2877,0.014385,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,65+,East,3522,0.01761,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,65+,North,4364,0.02182,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,65+,Rural/Other,1980,0.0099,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,65+,South,3775,0.018875,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Male,65+,West,3150,0.01575,71,Chocolate confectionery,0.7879256966,broad,1.0,1.0,0.7879256966,0
Female,18-24,Central,1829,0.009145,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,18-24,East,2130,0.01065,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,18-24,North,2756,0.01378,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,18-24,Rural/Other,1268,0.00634,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,18-24,South,2313,0.011565,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,18-24,West,2004,0.01002,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,25-34,Central,2851,0.014255,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,25-34,East,3240,0.0162,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,25-34,North,4121,0.020605,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,25-34,Rural/Other,1831,0.009155,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,25-34,South,3432,0.01716,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,25-34,West,3023,0.015115,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,35-44,Central,2664,0.01332,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,35-44,East,3093,0.015465,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,35-44,North,3813,0.019065,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,35-44,Rural/Other,1712,0.00856,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,35-44,South,3230,0.01615,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,35-44,West,2743,0.013715,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,45-54,Central,2627,0.013135,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,45-54,East,3135,0.015675,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,45-54,North,3824,0.01912,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,45-54,Rural/Other,1729,0.008645,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,45-54,South,3233,0.016165,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,45-54,West,2829,0.014145,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,55-64,Central,2438,0.01219,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,55-64,East,2947,0.014735,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,55-64,North,3458,0.01729,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,55-64,Rural/Other,1601,0.008005,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,55-64,South,3089,0.015445,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,55-64,West,2589,0.012945,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,65+,Central,3070,0.01535,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,65+,East,3702,0.01851,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,65+,North,4479,0.022395,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,65+,Rural/Other,2066,0.01033,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,65+,South,3882,0.01941,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,65+,West,3298,0.01649,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,18-24,Central,1697,0.008485,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,18-24,East,2058,0.01029,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,18-24,North,2625,0.013125,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,18-24,Rural/Other,1140,0.0057,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,18-24,South,2219,0.011095,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,18-24,West,1942,0.00971,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,25-34,Central,2644,0.01322,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,25-34,East,3200,0.016,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,25-34,North,3834,0.01917,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,25-34,Rural/Other,1759,0.008795,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,25-34,South,3346,0.01673,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,25-34,West,2832,0.01416,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,35-44,Central,2519,0.012595,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,35-44,East,2950,0.01475,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,35-44,North,3741,0.018705,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,35-44,Rural/Other,1697,0.008485,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,35-44,South,3216,0.01608,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,35-44,West,2717,0.013585,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,45-54,Central,2476,0.01238,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,45-54,East,3053,0.015265,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,45-54,North,3734,0.01867,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,45-54,Rural/Other,1625,0.008125,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,45-54,South,3150,0.01575,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,45-54,West,2625,0.013125,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,55-64,Central,2314,0.01157,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,55-64,East,2899,0.014495,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,55-64,North,3407,0.017035,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,55-64,Rural/Other,1515,0.007575,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,55-64,South,2890,0.01445,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,55-64,West,2459,0.012295,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,65+,Central,2877,0.014385,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,65+,East,3522,0.01761,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,65+,North,4364,0.02182,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,65+,Rural/Other,1980,0.0099,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,65+,South,3775,0.018875,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Male,65+,West,3150,0.01575,72,Sugar confectionery,0.7308868502,broad,1.0,1.0,0.7308868502,0
Female,18-24,Central,1829,0.009145,73,Wealth Management,0.8030769231,male_skew,0.4275,0.88726153847475,0.7146726289266755,0
Female,18-24,East,2130,0.01065,73,Wealth Management,0.8030769231,male_skew,0.4275,0.88726153847475,0.7146726289266755,0
Female,18-24,North,2756,0.01378,73,Wealth Management,0.8030769231,male_skew,0.4275,0.88726153847475,0.7146726289266755,0
Female,18-24,Rural/Other,1268,0.00634,73,Wealth Management,0.8030769231,male_skew,0.448875,0.8914707692434876,0.7180630858424841,0
Female,18-24,South,2313,0.011565,73,Wealth Management,0.8030769231,male_skew,0.4275,0.88726153847475,0.7146726289266755,0
Female,18-24,West,2004,0.01002,73,Wealth Management,0.8030769231,male_skew,0.4275,0.88726153847475,0.7146726289266755,0
Female,25-34,Central,2851,0.014255,73,Wealth Management,0.8030769231,male_skew,0.49500000000000005,0.9005538461655,0.7253793349765975,0
Female,25-34,East,3240,0.0162,73,Wealth Management,0.8030769231,male_skew,0.49500000000000005,0.9005538461655,0.7253793349765975,0
Female,25-34,North,4121,0.020605,73,Wealth Management,0.8030769231,male_skew,0.49500000000000005,0.9005538461655,0.7253793349765975,0
Female,25-34,Rural/Other,1831,0.009155,73,Wealth Management,0.8030769231,male_skew,0.51975,0.905427692318775,0.729305127194902,0
Female,25-34,South,3432,0.01716,73,Wealth Management,0.8030769231,male_skew,0.49500000000000005,0.9005538461655,0.7253793349765975,0
Female,25-34,West,3023,0.015115,73,Wealth Management,0.8030769231,male_skew,0.49500000000000005,0.9005538461655,0.7253793349765975,0
Female,35-44,Central,2664,0.01332,73,Wealth Management,0.8030769231,male_skew,0.49500000000000005,0.9005538461655,0.7253793349765975,0
